"Customer ID","Segment","Cluster","Age","Age_Group","Gender","Location"
510,"Segment 4",4,41,"36-50","Male","Delaware"
511,"Segment 1",1,21,"18-25","Male","West Virginia"
512,"Segment 2",2,61,"51-70","Male","Hawaii"
513,"Segment 3",3,19,"18-25","Male","New York"
514,"Segment 3",3,22,"18-25","Male","New Mexico"
515,"Segment 4",4,64,"51-70","Male","Indiana"
516,"Segment 1",1,28,"26-35","Male","Kentucky"
517,"Segment 3",3,34,"26-35","Male","West Virginia"
518,"Segment 2",2,61,"51-70","Male","North Dakota"
519,"Segment 3",3,24,"18-25","Male","Oregon"
520,"Segment 1",1,19,"18-25","Male","Minnesota"
521,"Segment 4",4,51,"51-70","Male","South Carolina"
522,"Segment 2",2,36,"36-50","Male","Vermont"
523,"Segment 4",4,65,"51-70","Male","Minnesota"
524,"Segment 1",1,46,"36-50","Male","Delaware"
525,"Segment 2",2,59,"51-70","Male","Pennsylvania"
526,"Segment 2",2,51,"51-70","Male","Iowa"
527,"Segment 1",1,51,"51-70","Male","New Jersey"
528,"Segment 1",1,21,"18-25","Male","South Carolina"
529,"Segment 3",3,34,"26-35","Male","Maryland"
530,"Segment 3",3,32,"26-35","Male","California"
531,"Segment 2",2,48,"36-50","Male","Montana"
532,"Segment 2",2,50,"36-50","Male","Vermont"
533,"Segment 1",1,26,"26-35","Male","Texas"
534,"Segment 4",4,57,"51-70","Male","North Carolina"
535,"Segment 4",4,65,"51-70","Male","Florida"
536,"Segment 2",2,56,"51-70","Male","West Virginia"
537,"Segment 4",4,44,"36-50","Male","Illinois"
538,"Segment 2",2,50,"36-50","Male","Virginia"
539,"Segment 2",2,27,"26-35","Male","Virginia"
540,"Segment 2",2,49,"36-50","Male","Wyoming"
541,"Segment 2",2,49,"36-50","Male","South Carolina"
542,"Segment 2",2,52,"51-70","Male","Connecticut"
543,"Segment 1",1,27,"26-35","Male","Illinois"
544,"Segment 4",4,53,"51-70","Male","Alabama"
545,"Segment 3",3,34,"26-35","Male","Washington"
546,"Segment 2",2,33,"26-35","Male","Alabama"
547,"Segment 4",4,62,"51-70","Male","New Mexico"
548,"Segment 3",3,38,"36-50","Male","Nevada"
549,"Segment 1",1,36,"36-50","Male","Nebraska"
550,"Segment 2",2,31,"26-35","Male","Arizona"
551,"Segment 2",2,62,"51-70","Male","Georgia"
552,"Segment 3",3,29,"26-35","Male","Idaho"
553,"Segment 3",3,24,"18-25","Male","Missouri"
554,"Segment 2",2,63,"51-70","Male","Florida"
555,"Segment 2",2,56,"51-70","Male","Minnesota"
556,"Segment 4",4,63,"51-70","Male","Maine"
557,"Segment 1",1,40,"36-50","Male","Montana"
558,"Segment 3",3,18,"18-25","Male","Alaska"
559,"Segment 4",4,50,"36-50","Male","Iowa"
560,"Segment 2",2,66,"51-70","Male","Arizona"
561,"Segment 3",3,25,"18-25","Male","Louisiana"
562,"Segment 2",2,65,"51-70","Male","Alabama"
563,"Segment 2",2,53,"51-70","Male","Missouri"
564,"Segment 4",4,61,"51-70","Male","Idaho"
565,"Segment 2",2,67,"51-70","Male","Florida"
566,"Segment 2",2,59,"51-70","Male","Idaho"
567,"Segment 4",4,55,"51-70","Male","Alabama"
568,"Segment 3",3,21,"18-25","Male","New Hampshire"
569,"Segment 4",4,44,"36-50","Male","Utah"
570,"Segment 2",2,65,"51-70","Male","Alabama"
571,"Segment 4",4,65,"51-70","Male","Iowa"
572,"Segment 4",4,54,"51-70","Male","Kentucky"
573,"Segment 4",4,56,"51-70","Male","South Carolina"
574,"Segment 2",2,58,"51-70","Male","California"
575,"Segment 4",4,54,"51-70","Male","Maine"
576,"Segment 4",4,58,"51-70","Male","Nebraska"
577,"Segment 1",1,48,"36-50","Male","Washington"
578,"Segment 1",1,19,"18-25","Male","Alabama"
579,"Segment 4",4,69,"51-70","Male","Maine"
580,"Segment 2",2,58,"51-70","Male","California"
581,"Segment 4",4,49,"36-50","Male","Iowa"
582,"Segment 3",3,32,"26-35","Male","Iowa"
583,"Segment 1",1,40,"36-50","Male","Colorado"
584,"Segment 1",1,25,"18-25","Male","California"
585,"Segment 4",4,70,"51-70","Male","Indiana"
586,"Segment 2",2,69,"51-70","Male","South Carolina"
587,"Segment 1",1,45,"36-50","Male","Wisconsin"
588,"Segment 1",1,29,"26-35","Male","Washington"
589,"Segment 3",3,47,"36-50","Male","South Dakota"
590,"Segment 3",3,28,"26-35","Male","Minnesota"
591,"Segment 2",2,64,"51-70","Male","Alaska"
592,"Segment 2",2,47,"36-50","Male","Kentucky"
593,"Segment 2",2,60,"51-70","Male","North Dakota"
594,"Segment 2",2,67,"51-70","Male","Alaska"
595,"Segment 3",3,35,"26-35","Male","Oklahoma"
596,"Segment 3",3,30,"26-35","Male","Delaware"
597,"Segment 1",1,23,"18-25","Male","Montana"
598,"Segment 4",4,70,"51-70","Male","Alaska"
599,"Segment 3",3,21,"18-25","Male","California"
600,"Segment 2",2,51,"51-70","Male","Massachusetts"
601,"Segment 1",1,22,"18-25","Male","South Carolina"
602,"Segment 1",1,32,"26-35","Male","West Virginia"
603,"Segment 1",1,37,"36-50","Male","Oregon"
604,"Segment 3",3,31,"26-35","Male","Massachusetts"
605,"Segment 4",4,44,"36-50","Male","West Virginia"
606,"Segment 1",1,40,"36-50","Male","California"
607,"Segment 1",1,27,"26-35","Male","Colorado"
608,"Segment 2",2,47,"36-50","Male","Indiana"
609,"Segment 2",2,41,"36-50","Male","Delaware"
610,"Segment 1",1,51,"51-70","Male","Ohio"
611,"Segment 3",3,53,"51-70","Male","Oklahoma"
612,"Segment 1",1,43,"36-50","Male","California"
613,"Segment 2",2,67,"51-70","Male","New Hampshire"
614,"Segment 2",2,61,"51-70","Male","Pennsylvania"
615,"Segment 4",4,68,"51-70","Male","Idaho"
616,"Segment 4",4,67,"51-70","Male","Maryland"
617,"Segment 1",1,29,"26-35","Male","Pennsylvania"
618,"Segment 3",3,50,"36-50","Male","Colorado"
619,"Segment 4",4,61,"51-70","Male","Indiana"
620,"Segment 1",1,19,"18-25","Male","Nebraska"
621,"Segment 3",3,33,"26-35","Male","Rhode Island"
622,"Segment 2",2,51,"51-70","Male","Kansas"
623,"Segment 4",4,69,"51-70","Male","Georgia"
624,"Segment 1",1,19,"18-25","Male","Nevada"
625,"Segment 4",4,55,"51-70","Male","South Carolina"
626,"Segment 4",4,49,"36-50","Male","Delaware"
627,"Segment 1",1,31,"26-35","Male","New Hampshire"
628,"Segment 1",1,42,"36-50","Male","Oregon"
629,"Segment 4",4,69,"51-70","Male","Massachusetts"
630,"Segment 1",1,26,"26-35","Male","Vermont"
631,"Segment 4",4,41,"36-50","Male","Mississippi"
632,"Segment 4",4,55,"51-70","Male","Washington"
633,"Segment 1",1,35,"26-35","Male","Wyoming"
634,"Segment 2",2,66,"51-70","Male","Minnesota"
635,"Segment 1",1,36,"36-50","Male","Ohio"
636,"Segment 1",1,27,"26-35","Male","South Carolina"
637,"Segment 2",2,41,"36-50","Male","Wisconsin"
638,"Segment 1",1,21,"18-25","Male","Tennessee"
639,"Segment 2",2,53,"51-70","Male","Maryland"
640,"Segment 2",2,54,"51-70","Male","Mississippi"
641,"Segment 4",4,53,"51-70","Male","Minnesota"
642,"Segment 4",4,47,"36-50","Male","Alaska"
643,"Segment 2",2,64,"51-70","Male","Arkansas"
644,"Segment 3",3,18,"18-25","Male","Oregon"
645,"Segment 4",4,68,"51-70","Male","Louisiana"
646,"Segment 2",2,62,"51-70","Male","Oklahoma"
647,"Segment 1",1,51,"51-70","Male","Indiana"
648,"Segment 4",4,54,"51-70","Male","Mississippi"
649,"Segment 1",1,22,"18-25","Male","Michigan"
650,"Segment 4",4,53,"51-70","Male","Delaware"
651,"Segment 1",1,34,"26-35","Male","Florida"
652,"Segment 3",3,32,"26-35","Male","Arkansas"
653,"Segment 2",2,64,"51-70","Male","Minnesota"
654,"Segment 3",3,20,"18-25","Male","North Dakota"
655,"Segment 1",1,24,"18-25","Male","California"
656,"Segment 3",3,20,"18-25","Male","Mississippi"
657,"Segment 2",2,42,"36-50","Male","Pennsylvania"
658,"Segment 4",4,48,"36-50","Male","Arizona"
659,"Segment 2",2,62,"51-70","Male","Louisiana"
660,"Segment 2",2,62,"51-70","Male","Virginia"
661,"Segment 4",4,50,"36-50","Male","Montana"
662,"Segment 4",4,57,"51-70","Male","Iowa"
663,"Segment 3",3,24,"18-25","Male","Illinois"
664,"Segment 4",4,59,"51-70","Male","Alaska"
665,"Segment 4",4,63,"51-70","Male","Colorado"
666,"Segment 1",1,41,"36-50","Male","New Mexico"
667,"Segment 2",2,35,"26-35","Male","Colorado"
668,"Segment 3",3,34,"26-35","Male","Arizona"
669,"Segment 3",3,49,"36-50","Male","Hawaii"
670,"Segment 4",4,43,"36-50","Male","Illinois"
671,"Segment 2",2,63,"51-70","Male","Louisiana"
672,"Segment 1",1,38,"36-50","Male","Iowa"
673,"Segment 2",2,59,"51-70","Male","Washington"
674,"Segment 1",1,35,"26-35","Male","Oklahoma"
675,"Segment 1",1,48,"36-50","Male","Washington"
676,"Segment 4",4,64,"51-70","Male","Arkansas"
677,"Segment 3",3,28,"26-35","Male","Connecticut"
678,"Segment 2",2,60,"51-70","Male","Washington"
679,"Segment 3",3,27,"26-35","Male","Maine"
680,"Segment 4",4,56,"51-70","Male","Michigan"
681,"Segment 2",2,58,"51-70","Male","Tennessee"
682,"Segment 1",1,30,"26-35","Male","Louisiana"
683,"Segment 1",1,23,"18-25","Male","Missouri"
684,"Segment 3",3,33,"26-35","Male","Michigan"
685,"Segment 4",4,63,"51-70","Male","Alabama"
686,"Segment 4",4,70,"51-70","Male","Massachusetts"
687,"Segment 2",2,70,"51-70","Male","Indiana"
688,"Segment 3",3,19,"18-25","Male","West Virginia"
689,"Segment 1",1,25,"18-25","Male","Michigan"
690,"Segment 1",1,19,"18-25","Male","Pennsylvania"
691,"Segment 1",1,25,"18-25","Male","Alaska"
692,"Segment 2",2,60,"51-70","Male","Massachusetts"
693,"Segment 4",4,35,"26-35","Male","North Dakota"
694,"Segment 2",2,46,"36-50","Male","Vermont"
695,"Segment 2",2,41,"36-50","Male","Kentucky"
696,"Segment 3",3,30,"26-35","Male","Nevada"
697,"Segment 2",2,44,"36-50","Male","Utah"
698,"Segment 4",4,61,"51-70","Male","North Dakota"
699,"Segment 2",2,55,"51-70","Male","Iowa"
700,"Segment 2",2,50,"36-50","Male","Connecticut"
701,"Segment 4",4,57,"51-70","Male","Wisconsin"
702,"Segment 4",4,51,"51-70","Male","Idaho"
703,"Segment 3",3,18,"18-25","Male","Montana"
704,"Segment 4",4,63,"51-70","Male","Connecticut"
705,"Segment 3",3,34,"26-35","Male","Idaho"
706,"Segment 1",1,25,"18-25","Male","Arkansas"
707,"Segment 1",1,46,"36-50","Male","Iowa"
708,"Segment 2",2,59,"51-70","Male","Louisiana"
709,"Segment 3",3,37,"36-50","Male","Kentucky"
710,"Segment 4",4,49,"36-50","Male","Massachusetts"
711,"Segment 1",1,22,"18-25","Male","Virginia"
712,"Segment 2",2,64,"51-70","Male","New Hampshire"
713,"Segment 4",4,42,"36-50","Male","New Hampshire"
714,"Segment 3",3,37,"36-50","Male","Oregon"
715,"Segment 1",1,26,"26-35","Male","South Dakota"
716,"Segment 3",3,33,"26-35","Male","Delaware"
717,"Segment 1",1,30,"26-35","Male","Missouri"
718,"Segment 1",1,21,"18-25","Male","Alaska"
719,"Segment 1",1,22,"18-25","Male","Florida"
720,"Segment 2",2,63,"51-70","Male","Mississippi"
721,"Segment 3",3,33,"26-35","Male","New Mexico"
722,"Segment 1",1,43,"36-50","Male","California"
723,"Segment 1",1,27,"26-35","Male","Wyoming"
724,"Segment 3",3,35,"26-35","Male","Missouri"
725,"Segment 1",1,37,"36-50","Male","New Hampshire"
726,"Segment 2",2,61,"51-70","Male","Texas"
727,"Segment 3",3,32,"26-35","Male","North Dakota"
728,"Segment 4",4,62,"51-70","Male","Arkansas"
729,"Segment 3",3,29,"26-35","Male","Nebraska"
730,"Segment 3",3,41,"36-50","Male","Minnesota"
731,"Segment 2",2,48,"36-50","Male","Massachusetts"
732,"Segment 2",2,43,"36-50","Male","Arkansas"
733,"Segment 3",3,34,"26-35","Male","New Hampshire"
734,"Segment 2",2,45,"36-50","Male","Rhode Island"
735,"Segment 2",2,65,"51-70","Male","New Jersey"
736,"Segment 2",2,61,"51-70","Male","Montana"
737,"Segment 3",3,18,"18-25","Male","Colorado"
738,"Segment 2",2,47,"36-50","Male","Nebraska"
739,"Segment 2",2,56,"51-70","Male","Minnesota"
740,"Segment 2",2,64,"51-70","Male","Minnesota"
741,"Segment 3",3,26,"26-35","Male","South Dakota"
742,"Segment 1",1,22,"18-25","Male","West Virginia"
743,"Segment 2",2,64,"51-70","Male","Nevada"
744,"Segment 1",1,21,"18-25","Male","North Carolina"
745,"Segment 4",4,67,"51-70","Male","Illinois"
746,"Segment 4",4,46,"36-50","Male","Michigan"
747,"Segment 3",3,40,"36-50","Male","Michigan"
748,"Segment 4",4,51,"51-70","Male","Oklahoma"
749,"Segment 1",1,35,"26-35","Male","South Dakota"
750,"Segment 4",4,56,"51-70","Male","Oklahoma"
751,"Segment 3",3,25,"18-25","Male","Maryland"
752,"Segment 4",4,65,"51-70","Male","Ohio"
753,"Segment 4",4,39,"36-50","Male","Ohio"
754,"Segment 2",2,47,"36-50","Male","Massachusetts"
755,"Segment 3",3,36,"36-50","Male","North Carolina"
756,"Segment 2",2,66,"51-70","Male","Florida"
757,"Segment 4",4,62,"51-70","Male","Montana"
758,"Segment 2",2,41,"36-50","Male","Minnesota"
759,"Segment 4",4,66,"51-70","Male","Massachusetts"
760,"Segment 2",2,51,"51-70","Male","Rhode Island"
761,"Segment 3",3,33,"26-35","Male","Minnesota"
762,"Segment 4",4,57,"51-70","Male","Nevada"
763,"Segment 2",2,45,"36-50","Male","New Mexico"
764,"Segment 2",2,61,"51-70","Male","North Carolina"
765,"Segment 2",2,55,"51-70","Male","Virginia"
766,"Segment 4",4,54,"51-70","Male","Alaska"
767,"Segment 2",2,57,"51-70","Male","Nevada"
768,"Segment 3",3,27,"26-35","Male","Pennsylvania"
769,"Segment 4",4,64,"51-70","Male","Illinois"
770,"Segment 4",4,52,"51-70","Male","Delaware"
771,"Segment 3",3,19,"18-25","Male","Vermont"
772,"Segment 3",3,22,"18-25","Male","Hawaii"
773,"Segment 1",1,18,"18-25","Male","Illinois"
774,"Segment 3",3,29,"26-35","Male","California"
775,"Segment 2",2,42,"36-50","Male","Nevada"
776,"Segment 2",2,49,"36-50","Male","Kentucky"
777,"Segment 1",1,49,"36-50","Male","Alabama"
778,"Segment 2",2,55,"51-70","Male","Wyoming"
779,"Segment 3",3,29,"26-35","Male","Massachusetts"
780,"Segment 4",4,60,"51-70","Male","Utah"
781,"Segment 2",2,34,"26-35","Male","New York"
782,"Segment 3",3,30,"26-35","Male","Vermont"
783,"Segment 1",1,28,"26-35","Male","Hawaii"
784,"Segment 4",4,63,"51-70","Male","Louisiana"
785,"Segment 3",3,31,"26-35","Male","Alabama"
786,"Segment 4",4,46,"36-50","Male","Louisiana"
787,"Segment 2",2,70,"51-70","Male","Indiana"
788,"Segment 4",4,53,"51-70","Male","Michigan"
789,"Segment 2",2,50,"36-50","Male","Rhode Island"
790,"Segment 3",3,33,"26-35","Male","Idaho"
791,"Segment 1",1,22,"18-25","Male","Louisiana"
792,"Segment 2",2,50,"36-50","Male","North Carolina"
793,"Segment 1",1,34,"26-35","Male","New Jersey"
794,"Segment 1",1,24,"18-25","Male","Alabama"
795,"Segment 2",2,69,"51-70","Male","Kentucky"
796,"Segment 1",1,39,"36-50","Male","New York"
797,"Segment 4",4,42,"36-50","Male","Arizona"
798,"Segment 4",4,42,"36-50","Male","Maryland"
799,"Segment 1",1,29,"26-35","Male","Alaska"
800,"Segment 2",2,55,"51-70","Male","Nevada"
801,"Segment 3",3,32,"26-35","Male","Utah"
802,"Segment 1",1,25,"18-25","Male","New Mexico"
803,"Segment 3",3,38,"36-50","Male","Delaware"
804,"Segment 3",3,32,"26-35","Male","Connecticut"
805,"Segment 3",3,43,"36-50","Male","Mississippi"
806,"Segment 2",2,41,"36-50","Male","Connecticut"
807,"Segment 2",2,56,"51-70","Male","Florida"
808,"Segment 3",3,27,"26-35","Male","New York"
809,"Segment 4",4,46,"36-50","Male","Wisconsin"
810,"Segment 4",4,48,"36-50","Male","South Carolina"
811,"Segment 4",4,52,"51-70","Male","South Dakota"
812,"Segment 3",3,18,"18-25","Male","Illinois"
813,"Segment 2",2,64,"51-70","Male","Alaska"
814,"Segment 2",2,54,"51-70","Male","Montana"
815,"Segment 1",1,31,"26-35","Male","Minnesota"
816,"Segment 3",3,30,"26-35","Male","West Virginia"
817,"Segment 1",1,26,"26-35","Male","Illinois"
818,"Segment 1",1,25,"18-25","Male","Nevada"
819,"Segment 4",4,59,"51-70","Male","Idaho"
820,"Segment 2",2,55,"51-70","Male","Colorado"
821,"Segment 2",2,56,"51-70","Male","Louisiana"
822,"Segment 2",2,62,"51-70","Male","Vermont"
823,"Segment 3",3,35,"26-35","Male","Mississippi"
824,"Segment 2",2,51,"51-70","Male","Georgia"
825,"Segment 4",4,61,"51-70","Male","Georgia"
826,"Segment 3",3,27,"26-35","Male","Nebraska"
827,"Segment 4",4,54,"51-70","Male","Massachusetts"
828,"Segment 1",1,31,"26-35","Male","Colorado"
829,"Segment 1",1,24,"18-25","Male","Nevada"
830,"Segment 3",3,42,"36-50","Male","Idaho"
831,"Segment 1",1,41,"36-50","Male","Wyoming"
832,"Segment 4",4,66,"51-70","Male","Washington"
833,"Segment 3",3,58,"51-70","Male","California"
834,"Segment 3",3,43,"36-50","Male","Oklahoma"
835,"Segment 4",4,52,"51-70","Male","Nevada"
836,"Segment 3",3,35,"26-35","Male","Maryland"
837,"Segment 1",1,23,"18-25","Male","West Virginia"
838,"Segment 1",1,25,"18-25","Male","Illinois"
839,"Segment 1",1,33,"26-35","Male","Kentucky"
840,"Segment 2",2,48,"36-50","Male","Illinois"
841,"Segment 2",2,42,"36-50","Male","Alabama"
842,"Segment 3",3,55,"51-70","Male","Texas"
843,"Segment 4",4,59,"51-70","Male","Missouri"
844,"Segment 4",4,65,"51-70","Male","Pennsylvania"
845,"Segment 2",2,59,"51-70","Male","Missouri"
846,"Segment 1",1,31,"26-35","Male","Michigan"
847,"Segment 4",4,49,"36-50","Male","Kentucky"
848,"Segment 2",2,53,"51-70","Male","New Jersey"
849,"Segment 4",4,48,"36-50","Male","Delaware"
850,"Segment 1",1,23,"18-25","Male","Missouri"
851,"Segment 2",2,68,"51-70","Male","Connecticut"
852,"Segment 3",3,35,"26-35","Male","Massachusetts"
853,"Segment 1",1,34,"26-35","Male","Florida"
854,"Segment 2",2,62,"51-70","Male","Delaware"
855,"Segment 1",1,21,"18-25","Male","California"
856,"Segment 4",4,70,"51-70","Male","Oregon"
857,"Segment 2",2,55,"51-70","Male","Alaska"
858,"Segment 3",3,43,"36-50","Male","Missouri"
859,"Segment 3",3,19,"18-25","Male","Oklahoma"
860,"Segment 4",4,47,"36-50","Male","Wisconsin"
861,"Segment 1",1,26,"26-35","Male","South Carolina"
862,"Segment 4",4,46,"36-50","Male","Virginia"
863,"Segment 1",1,19,"18-25","Male","Arkansas"
864,"Segment 2",2,49,"36-50","Male","Vermont"
865,"Segment 2",2,51,"51-70","Male","Kentucky"
866,"Segment 2",2,64,"51-70","Male","Colorado"
867,"Segment 2",2,67,"51-70","Male","New Mexico"
868,"Segment 2",2,37,"36-50","Male","Colorado"
869,"Segment 3",3,40,"36-50","Male","North Carolina"
870,"Segment 3",3,38,"36-50","Male","New Hampshire"
871,"Segment 2",2,66,"51-70","Male","West Virginia"
872,"Segment 2",2,47,"36-50","Male","Hawaii"
873,"Segment 2",2,56,"51-70","Male","North Dakota"
874,"Segment 4",4,51,"51-70","Male","Mississippi"
875,"Segment 1",1,25,"18-25","Male","Maine"
876,"Segment 1",1,37,"36-50","Male","North Dakota"
877,"Segment 1",1,41,"36-50","Male","Nebraska"
878,"Segment 4",4,64,"51-70","Male","Nebraska"
879,"Segment 1",1,23,"18-25","Male","Tennessee"
880,"Segment 4",4,62,"51-70","Male","Wyoming"
881,"Segment 3",3,39,"36-50","Male","Nevada"
882,"Segment 3",3,52,"51-70","Male","South Carolina"
883,"Segment 2",2,50,"36-50","Male","Virginia"
884,"Segment 1",1,28,"26-35","Male","Pennsylvania"
885,"Segment 4",4,67,"51-70","Male","Hawaii"
886,"Segment 4",4,41,"36-50","Male","Ohio"
887,"Segment 1",1,19,"18-25","Male","Utah"
888,"Segment 2",2,70,"51-70","Male","Minnesota"
889,"Segment 4",4,49,"36-50","Male","New Hampshire"
890,"Segment 4",4,59,"51-70","Male","Arizona"
891,"Segment 2",2,52,"51-70","Male","New York"
892,"Segment 1",1,20,"18-25","Male","Pennsylvania"
893,"Segment 3",3,31,"26-35","Male","New Mexico"
894,"Segment 1",1,33,"26-35","Male","Nebraska"
895,"Segment 1",1,44,"36-50","Male","Wyoming"
896,"Segment 1",1,40,"36-50","Male","Mississippi"
897,"Segment 2",2,69,"51-70","Male","Arkansas"
898,"Segment 3",3,29,"26-35","Male","Illinois"
899,"Segment 4",4,54,"51-70","Male","Nevada"
900,"Segment 2",2,65,"51-70","Male","Rhode Island"
901,"Segment 4",4,54,"51-70","Male","West Virginia"
902,"Segment 4",4,60,"51-70","Male","Missouri"
903,"Segment 3",3,43,"36-50","Male","Kentucky"
904,"Segment 2",2,44,"36-50","Male","Washington"
905,"Segment 4",4,69,"51-70","Male","Alaska"
906,"Segment 3",3,46,"36-50","Male","Mississippi"
907,"Segment 1",1,41,"36-50","Male","South Carolina"
908,"Segment 1",1,32,"26-35","Male","Missouri"
909,"Segment 3",3,26,"26-35","Male","New Jersey"
910,"Segment 2",2,61,"51-70","Male","Louisiana"
911,"Segment 2",2,49,"36-50","Male","South Carolina"
912,"Segment 3",3,53,"51-70","Male","Vermont"
913,"Segment 3",3,24,"18-25","Male","Arkansas"
914,"Segment 3",3,37,"36-50","Male","Utah"
915,"Segment 1",1,43,"36-50","Male","Washington"
916,"Segment 2",2,31,"26-35","Male","Rhode Island"
917,"Segment 2",2,49,"36-50","Male","Illinois"
918,"Segment 4",4,69,"51-70","Male","Missouri"
919,"Segment 2",2,65,"51-70","Male","North Carolina"
920,"Segment 3",3,41,"36-50","Male","Massachusetts"
921,"Segment 1",1,37,"36-50","Male","Arkansas"
922,"Segment 2",2,70,"51-70","Male","South Dakota"
923,"Segment 4",4,63,"51-70","Male","Georgia"
924,"Segment 2",2,55,"51-70","Male","Arkansas"
925,"Segment 4",4,52,"51-70","Male","Kansas"
926,"Segment 1",1,22,"18-25","Male","Arizona"
927,"Segment 4",4,54,"51-70","Male","Massachusetts"
928,"Segment 1",1,28,"26-35","Male","New Mexico"
929,"Segment 2",2,67,"51-70","Male","Arkansas"
930,"Segment 4",4,59,"51-70","Male","Nebraska"
931,"Segment 1",1,26,"26-35","Male","Hawaii"
932,"Segment 1",1,24,"18-25","Male","Nebraska"
933,"Segment 2",2,62,"51-70","Male","Indiana"
934,"Segment 4",4,70,"51-70","Male","Colorado"
935,"Segment 2",2,45,"36-50","Male","Oregon"
936,"Segment 2",2,58,"51-70","Male","Ohio"
937,"Segment 3",3,31,"26-35","Male","Maine"
938,"Segment 3",3,32,"26-35","Male","Iowa"
939,"Segment 1",1,36,"36-50","Male","Wisconsin"
940,"Segment 1",1,25,"18-25","Male","New York"
941,"Segment 2",2,48,"36-50","Male","Colorado"
942,"Segment 1",1,39,"36-50","Male","Illinois"
943,"Segment 3",3,26,"26-35","Male","Arizona"
944,"Segment 1",1,32,"26-35","Male","Oklahoma"
945,"Segment 4",4,54,"51-70","Male","Indiana"
946,"Segment 1",1,38,"36-50","Male","Minnesota"
947,"Segment 2",2,46,"36-50","Male","Pennsylvania"
