"Customer ID","Segment","Cluster","Shops_Winter","Shops_Spring","Shops_Summer","Shops_Fall","Season"
2181,"Segment 1",1,0,0,1,0,"Summer"
2182,"Segment 3",3,0,0,0,1,"Fall"
2183,"Segment 3",3,1,0,0,0,"Winter"
2184,"Segment 1",1,0,1,0,0,"Spring"
2185,"Segment 3",3,0,1,0,0,"Spring"
2186,"Segment 2",2,1,0,0,0,"Winter"
2187,"Segment 2",2,1,0,0,0,"Winter"
2188,"Segment 1",1,0,1,0,0,"Spring"
2189,"Segment 1",1,1,0,0,0,"Winter"
2190,"Segment 4",4,0,0,0,1,"Fall"
2191,"Segment 1",1,0,1,0,0,"Spring"
2192,"Segment 1",1,0,0,1,0,"Summer"
2193,"Segment 2",2,1,0,0,0,"Winter"
2194,"Segment 1",1,0,1,0,0,"Spring"
2195,"Segment 2",2,0,0,1,0,"Summer"
2196,"Segment 4",4,0,0,0,1,"Fall"
2197,"Segment 1",1,0,1,0,0,"Spring"
2198,"Segment 3",3,0,0,1,0,"Summer"
2199,"Segment 4",4,0,0,1,0,"Summer"
2200,"Segment 1",1,0,0,1,0,"Summer"
2201,"Segment 4",4,0,0,1,0,"Summer"
2202,"Segment 1",1,0,1,0,0,"Spring"
2203,"Segment 1",1,0,0,1,0,"Summer"
2204,"Segment 4",4,1,0,0,0,"Winter"
2205,"Segment 3",3,1,0,0,0,"Winter"
2206,"Segment 3",3,0,0,0,1,"Fall"
2207,"Segment 3",3,0,1,0,0,"Spring"
2208,"Segment 2",2,0,0,0,1,"Fall"
2209,"Segment 3",3,0,0,1,0,"Summer"
2210,"Segment 1",1,0,0,1,0,"Summer"
2211,"Segment 3",3,0,0,1,0,"Summer"
2212,"Segment 4",4,1,0,0,0,"Winter"
2213,"Segment 4",4,1,0,0,0,"Winter"
2214,"Segment 4",4,0,0,0,1,"Fall"
2215,"Segment 4",4,0,0,0,1,"Fall"
2216,"Segment 3",3,1,0,0,0,"Winter"
2217,"Segment 1",1,1,0,0,0,"Winter"
2218,"Segment 3",3,0,0,0,1,"Fall"
2219,"Segment 4",4,1,0,0,0,"Winter"
2220,"Segment 3",3,0,0,0,1,"Fall"
2221,"Segment 1",1,0,0,0,1,"Fall"
2222,"Segment 3",3,0,0,0,1,"Fall"
2223,"Segment 1",1,0,0,1,0,"Summer"
2224,"Segment 1",1,0,0,0,1,"Fall"
2225,"Segment 1",1,1,0,0,0,"Winter"
2226,"Segment 1",1,0,1,0,0,"Spring"
2227,"Segment 1",1,0,1,0,0,"Spring"
2228,"Segment 1",1,0,0,1,0,"Summer"
2229,"Segment 2",2,0,0,0,1,"Fall"
2230,"Segment 4",4,0,0,0,1,"Fall"
2231,"Segment 2",2,0,1,0,0,"Spring"
2232,"Segment 1",1,0,0,0,1,"Fall"
2233,"Segment 4",4,0,1,0,0,"Spring"
2234,"Segment 1",1,0,0,1,0,"Summer"
2235,"Segment 1",1,1,0,0,0,"Winter"
2236,"Segment 4",4,0,1,0,0,"Spring"
2237,"Segment 3",3,1,0,0,0,"Winter"
2238,"Segment 2",2,0,0,1,0,"Summer"
2239,"Segment 4",4,1,0,0,0,"Winter"
2240,"Segment 4",4,0,0,1,0,"Summer"
2241,"Segment 4",4,1,0,0,0,"Winter"
2242,"Segment 3",3,0,0,1,0,"Summer"
2243,"Segment 3",3,0,1,0,0,"Spring"
2244,"Segment 2",2,1,0,0,0,"Winter"
2245,"Segment 1",1,0,0,1,0,"Summer"
2246,"Segment 4",4,0,0,0,1,"Fall"
2247,"Segment 4",4,0,0,0,1,"Fall"
2248,"Segment 1",1,0,0,1,0,"Summer"
2249,"Segment 4",4,1,0,0,0,"Winter"
2250,"Segment 1",1,0,1,0,0,"Spring"
2251,"Segment 4",4,0,0,1,0,"Summer"
2252,"Segment 3",3,0,0,0,1,"Fall"
2253,"Segment 4",4,0,0,1,0,"Summer"
2254,"Segment 2",2,0,1,0,0,"Spring"
2255,"Segment 1",1,1,0,0,0,"Winter"
2256,"Segment 1",1,0,1,0,0,"Spring"
2257,"Segment 1",1,0,0,0,1,"Fall"
2258,"Segment 1",1,0,0,0,1,"Fall"
2259,"Segment 1",1,1,0,0,0,"Winter"
2260,"Segment 4",4,0,1,0,0,"Spring"
2261,"Segment 1",1,0,0,0,1,"Fall"
2262,"Segment 4",4,0,1,0,0,"Spring"
2263,"Segment 2",2,1,0,0,0,"Winter"
2264,"Segment 2",2,1,0,0,0,"Winter"
2265,"Segment 4",4,0,0,1,0,"Summer"
2266,"Segment 4",4,0,0,0,1,"Fall"
2267,"Segment 1",1,0,0,0,1,"Fall"
2268,"Segment 1",1,0,1,0,0,"Spring"
2269,"Segment 2",2,0,1,0,0,"Spring"
2270,"Segment 2",2,0,0,0,1,"Fall"
2271,"Segment 3",3,0,1,0,0,"Spring"
2272,"Segment 3",3,0,0,1,0,"Summer"
2273,"Segment 1",1,0,1,0,0,"Spring"
2274,"Segment 4",4,1,0,0,0,"Winter"
2275,"Segment 2",2,0,1,0,0,"Spring"
2276,"Segment 1",1,1,0,0,0,"Winter"
2277,"Segment 1",1,0,0,1,0,"Summer"
2278,"Segment 1",1,0,0,1,0,"Summer"
2279,"Segment 2",2,0,0,0,1,"Fall"
2280,"Segment 3",3,0,1,0,0,"Spring"
2281,"Segment 3",3,0,0,1,0,"Summer"
2282,"Segment 3",3,0,0,1,0,"Summer"
2283,"Segment 1",1,0,0,0,1,"Fall"
2284,"Segment 1",1,1,0,0,0,"Winter"
2285,"Segment 1",1,0,0,0,1,"Fall"
2286,"Segment 4",4,0,0,1,0,"Summer"
2287,"Segment 2",2,0,1,0,0,"Spring"
2288,"Segment 2",2,0,0,1,0,"Summer"
2289,"Segment 3",3,0,0,0,1,"Fall"
2290,"Segment 4",4,0,0,0,1,"Fall"
2291,"Segment 3",3,1,0,0,0,"Winter"
2292,"Segment 1",1,0,1,0,0,"Spring"
2293,"Segment 2",2,0,1,0,0,"Spring"
2294,"Segment 3",3,0,0,0,1,"Fall"
2295,"Segment 4",4,1,0,0,0,"Winter"
2296,"Segment 2",2,0,1,0,0,"Spring"
2297,"Segment 3",3,0,0,0,1,"Fall"
2298,"Segment 4",4,0,0,1,0,"Summer"
2299,"Segment 3",3,0,1,0,0,"Spring"
2300,"Segment 2",2,0,0,1,0,"Summer"
2301,"Segment 1",1,0,0,1,0,"Summer"
2302,"Segment 2",2,1,0,0,0,"Winter"
2303,"Segment 2",2,0,0,1,0,"Summer"
2304,"Segment 4",4,0,1,0,0,"Spring"
2305,"Segment 1",1,1,0,0,0,"Winter"
2306,"Segment 2",2,0,0,1,0,"Summer"
2307,"Segment 3",3,1,0,0,0,"Winter"
2308,"Segment 3",3,0,0,0,1,"Fall"
2309,"Segment 4",4,1,0,0,0,"Winter"
2310,"Segment 4",4,0,0,0,1,"Fall"
2311,"Segment 1",1,0,1,0,0,"Spring"
2312,"Segment 1",1,0,1,0,0,"Spring"
2313,"Segment 1",1,0,0,1,0,"Summer"
2314,"Segment 2",2,0,0,1,0,"Summer"
2315,"Segment 4",4,1,0,0,0,"Winter"
2316,"Segment 4",4,1,0,0,0,"Winter"
2317,"Segment 1",1,1,0,0,0,"Winter"
2318,"Segment 1",1,0,0,1,0,"Summer"
2319,"Segment 2",2,0,1,0,0,"Spring"
2320,"Segment 1",1,1,0,0,0,"Winter"
2321,"Segment 3",3,0,1,0,0,"Spring"
2322,"Segment 2",2,1,0,0,0,"Winter"
2323,"Segment 4",4,0,1,0,0,"Spring"
2324,"Segment 4",4,1,0,0,0,"Winter"
2325,"Segment 2",2,1,0,0,0,"Winter"
2326,"Segment 1",1,0,0,1,0,"Summer"
2327,"Segment 2",2,1,0,0,0,"Winter"
2328,"Segment 1",1,1,0,0,0,"Winter"
2329,"Segment 2",2,0,0,0,1,"Fall"
2330,"Segment 4",4,0,1,0,0,"Spring"
2331,"Segment 2",2,0,0,1,0,"Summer"
2332,"Segment 4",4,0,1,0,0,"Spring"
2333,"Segment 3",3,0,0,0,1,"Fall"
2334,"Segment 3",3,0,1,0,0,"Spring"
2335,"Segment 4",4,0,0,1,0,"Summer"
2336,"Segment 1",1,0,0,1,0,"Summer"
2337,"Segment 3",3,1,0,0,0,"Winter"
2338,"Segment 3",3,0,0,0,1,"Fall"
2339,"Segment 4",4,0,0,0,1,"Fall"
2340,"Segment 3",3,0,1,0,0,"Spring"
2341,"Segment 2",2,0,0,1,0,"Summer"
2342,"Segment 2",2,0,0,1,0,"Summer"
2343,"Segment 1",1,0,0,0,1,"Fall"
2344,"Segment 2",2,0,0,1,0,"Summer"
2345,"Segment 3",3,0,0,0,1,"Fall"
2346,"Segment 3",3,1,0,0,0,"Winter"
2347,"Segment 3",3,1,0,0,0,"Winter"
2348,"Segment 1",1,0,0,0,1,"Fall"
2349,"Segment 4",4,0,1,0,0,"Spring"
2350,"Segment 2",2,0,0,0,1,"Fall"
2351,"Segment 2",2,1,0,0,0,"Winter"
2352,"Segment 1",1,0,0,0,1,"Fall"
2353,"Segment 2",2,0,0,0,1,"Fall"
2354,"Segment 4",4,0,0,0,1,"Fall"
2355,"Segment 4",4,0,0,1,0,"Summer"
2356,"Segment 1",1,1,0,0,0,"Winter"
2357,"Segment 2",2,0,0,1,0,"Summer"
2358,"Segment 4",4,0,0,0,1,"Fall"
2359,"Segment 4",4,0,1,0,0,"Spring"
2360,"Segment 3",3,0,1,0,0,"Spring"
2361,"Segment 4",4,0,0,0,1,"Fall"
2362,"Segment 1",1,0,1,0,0,"Spring"
2363,"Segment 3",3,0,0,0,1,"Fall"
2364,"Segment 4",4,1,0,0,0,"Winter"
2365,"Segment 4",4,1,0,0,0,"Winter"
2366,"Segment 3",3,1,0,0,0,"Winter"
2367,"Segment 3",3,1,0,0,0,"Winter"
2368,"Segment 4",4,1,0,0,0,"Winter"
2369,"Segment 3",3,0,0,1,0,"Summer"
2370,"Segment 1",1,1,0,0,0,"Winter"
2371,"Segment 4",4,0,1,0,0,"Spring"
2372,"Segment 2",2,1,0,0,0,"Winter"
2373,"Segment 2",2,0,1,0,0,"Spring"
2374,"Segment 1",1,0,1,0,0,"Spring"
2375,"Segment 4",4,1,0,0,0,"Winter"
2376,"Segment 2",2,0,0,0,1,"Fall"
2377,"Segment 1",1,0,1,0,0,"Spring"
2378,"Segment 4",4,0,0,0,1,"Fall"
2379,"Segment 3",3,0,0,1,0,"Summer"
2380,"Segment 4",4,0,1,0,0,"Spring"
2381,"Segment 3",3,0,0,0,1,"Fall"
2382,"Segment 2",2,0,0,1,0,"Summer"
2383,"Segment 1",1,0,1,0,0,"Spring"
2384,"Segment 4",4,0,1,0,0,"Spring"
2385,"Segment 3",3,1,0,0,0,"Winter"
2386,"Segment 2",2,0,0,0,1,"Fall"
2387,"Segment 3",3,0,0,1,0,"Summer"
2388,"Segment 4",4,0,0,1,0,"Summer"
2389,"Segment 1",1,0,0,0,1,"Fall"
2390,"Segment 3",3,0,1,0,0,"Spring"
2391,"Segment 4",4,1,0,0,0,"Winter"
2392,"Segment 1",1,1,0,0,0,"Winter"
2393,"Segment 3",3,0,1,0,0,"Spring"
2394,"Segment 4",4,1,0,0,0,"Winter"
2395,"Segment 3",3,0,0,0,1,"Fall"
2396,"Segment 4",4,1,0,0,0,"Winter"
2397,"Segment 3",3,0,1,0,0,"Spring"
2398,"Segment 2",2,0,0,0,1,"Fall"
2399,"Segment 4",4,1,0,0,0,"Winter"
2400,"Segment 2",2,0,1,0,0,"Spring"
2401,"Segment 4",4,1,0,0,0,"Winter"
2402,"Segment 4",4,1,0,0,0,"Winter"
2403,"Segment 4",4,1,0,0,0,"Winter"
2404,"Segment 2",2,0,0,0,1,"Fall"
2405,"Segment 3",3,1,0,0,0,"Winter"
2406,"Segment 4",4,0,0,0,1,"Fall"
2407,"Segment 4",4,1,0,0,0,"Winter"
2408,"Segment 2",2,0,0,1,0,"Summer"
2409,"Segment 1",1,0,0,0,1,"Fall"
2410,"Segment 3",3,0,1,0,0,"Spring"
2411,"Segment 2",2,0,0,1,0,"Summer"
2412,"Segment 3",3,0,0,1,0,"Summer"
2413,"Segment 2",2,1,0,0,0,"Winter"
2414,"Segment 4",4,0,0,0,1,"Fall"
2415,"Segment 1",1,0,0,1,0,"Summer"
2416,"Segment 1",1,0,0,0,1,"Fall"
2417,"Segment 4",4,0,0,1,0,"Summer"
2418,"Segment 3",3,0,0,0,1,"Fall"
2419,"Segment 1",1,0,0,0,1,"Fall"
2420,"Segment 3",3,0,0,0,1,"Fall"
2421,"Segment 4",4,1,0,0,0,"Winter"
2422,"Segment 1",1,0,1,0,0,"Spring"
2423,"Segment 1",1,1,0,0,0,"Winter"
2424,"Segment 3",3,0,0,1,0,"Summer"
2425,"Segment 1",1,1,0,0,0,"Winter"
2426,"Segment 2",2,0,0,1,0,"Summer"
2427,"Segment 2",2,0,0,0,1,"Fall"
2428,"Segment 3",3,0,1,0,0,"Spring"
2429,"Segment 2",2,0,1,0,0,"Spring"
2430,"Segment 4",4,0,0,1,0,"Summer"
2431,"Segment 1",1,0,0,1,0,"Summer"
2432,"Segment 3",3,0,0,0,1,"Fall"
2433,"Segment 2",2,1,0,0,0,"Winter"
2434,"Segment 4",4,0,1,0,0,"Spring"
2435,"Segment 1",1,0,1,0,0,"Spring"
2436,"Segment 1",1,0,0,0,1,"Fall"
2437,"Segment 2",2,0,0,0,1,"Fall"
2438,"Segment 3",3,1,0,0,0,"Winter"
2439,"Segment 2",2,1,0,0,0,"Winter"
2440,"Segment 2",2,0,0,1,0,"Summer"
2441,"Segment 1",1,0,1,0,0,"Spring"
2442,"Segment 1",1,0,0,0,1,"Fall"
2443,"Segment 4",4,1,0,0,0,"Winter"
2444,"Segment 3",3,0,1,0,0,"Spring"
2445,"Segment 4",4,0,0,0,1,"Fall"
2446,"Segment 4",4,0,0,1,0,"Summer"
2447,"Segment 3",3,0,1,0,0,"Spring"
2448,"Segment 2",2,0,0,0,1,"Fall"
2449,"Segment 2",2,0,0,0,1,"Fall"
2450,"Segment 1",1,0,0,0,1,"Fall"
2451,"Segment 4",4,0,0,0,1,"Fall"
2452,"Segment 3",3,0,0,0,1,"Fall"
2453,"Segment 4",4,1,0,0,0,"Winter"
2454,"Segment 1",1,0,1,0,0,"Spring"
2455,"Segment 1",1,1,0,0,0,"Winter"
2456,"Segment 3",3,0,1,0,0,"Spring"
2457,"Segment 4",4,1,0,0,0,"Winter"
2458,"Segment 2",2,0,0,0,1,"Fall"
2459,"Segment 4",4,0,0,0,1,"Fall"
2460,"Segment 1",1,0,0,0,1,"Fall"
2461,"Segment 2",2,1,0,0,0,"Winter"
2462,"Segment 1",1,0,0,1,0,"Summer"
2463,"Segment 4",4,0,1,0,0,"Spring"
2464,"Segment 2",2,0,0,1,0,"Summer"
2465,"Segment 3",3,1,0,0,0,"Winter"
2466,"Segment 1",1,0,1,0,0,"Spring"
2467,"Segment 3",3,0,0,1,0,"Summer"
2468,"Segment 3",3,0,1,0,0,"Spring"
2469,"Segment 2",2,1,0,0,0,"Winter"
2470,"Segment 4",4,0,0,0,1,"Fall"
2471,"Segment 3",3,0,0,0,1,"Fall"
2472,"Segment 1",1,0,1,0,0,"Spring"
2473,"Segment 1",1,0,0,1,0,"Summer"
2474,"Segment 4",4,1,0,0,0,"Winter"
2475,"Segment 3",3,0,0,0,1,"Fall"
2476,"Segment 2",2,0,0,1,0,"Summer"
2477,"Segment 4",4,0,0,1,0,"Summer"
2478,"Segment 1",1,0,1,0,0,"Spring"
2479,"Segment 1",1,1,0,0,0,"Winter"
2480,"Segment 4",4,0,0,0,1,"Fall"
2481,"Segment 4",4,0,0,1,0,"Summer"
2482,"Segment 3",3,0,0,0,1,"Fall"
2483,"Segment 4",4,1,0,0,0,"Winter"
2484,"Segment 3",3,0,0,0,1,"Fall"
2485,"Segment 4",4,0,0,1,0,"Summer"
2486,"Segment 1",1,0,1,0,0,"Spring"
2487,"Segment 4",4,0,1,0,0,"Spring"
2488,"Segment 2",2,0,1,0,0,"Spring"
2489,"Segment 4",4,0,0,1,0,"Summer"
2490,"Segment 2",2,1,0,0,0,"Winter"
2491,"Segment 4",4,0,1,0,0,"Spring"
2492,"Segment 2",2,0,1,0,0,"Spring"
2493,"Segment 4",4,0,0,1,0,"Summer"
2494,"Segment 1",1,0,0,0,1,"Fall"
2495,"Segment 2",2,1,0,0,0,"Winter"
2496,"Segment 2",2,0,1,0,0,"Spring"
2497,"Segment 4",4,0,0,1,0,"Summer"
2498,"Segment 1",1,0,0,1,0,"Summer"
2499,"Segment 3",3,0,0,0,1,"Fall"
2500,"Segment 3",3,0,0,1,0,"Summer"
2501,"Segment 4",4,0,0,0,1,"Fall"
2502,"Segment 4",4,0,0,0,1,"Fall"
2503,"Segment 1",1,0,1,0,0,"Spring"
2504,"Segment 4",4,0,0,1,0,"Summer"
2505,"Segment 4",4,1,0,0,0,"Winter"
2506,"Segment 3",3,0,0,1,0,"Summer"
2507,"Segment 4",4,0,1,0,0,"Spring"
2508,"Segment 2",2,0,0,0,1,"Fall"
2509,"Segment 3",3,0,1,0,0,"Spring"
2510,"Segment 1",1,0,1,0,0,"Spring"
2511,"Segment 1",1,1,0,0,0,"Winter"
2512,"Segment 2",2,0,0,1,0,"Summer"
2513,"Segment 1",1,0,0,1,0,"Summer"
2514,"Segment 2",2,1,0,0,0,"Winter"
2515,"Segment 1",1,0,1,0,0,"Spring"
2516,"Segment 4",4,0,0,1,0,"Summer"
2517,"Segment 4",4,0,1,0,0,"Spring"
2518,"Segment 2",2,0,1,0,0,"Spring"
2519,"Segment 1",1,0,0,0,1,"Fall"
2520,"Segment 4",4,0,1,0,0,"Spring"
2521,"Segment 2",2,0,0,1,0,"Summer"
2522,"Segment 1",1,0,0,0,1,"Fall"
2523,"Segment 3",3,1,0,0,0,"Winter"
2524,"Segment 2",2,0,1,0,0,"Spring"
2525,"Segment 2",2,0,1,0,0,"Spring"
2526,"Segment 1",1,1,0,0,0,"Winter"
2527,"Segment 2",2,0,1,0,0,"Spring"
2528,"Segment 1",1,0,0,0,1,"Fall"
2529,"Segment 1",1,0,0,0,1,"Fall"
2530,"Segment 1",1,0,1,0,0,"Spring"
2531,"Segment 3",3,0,1,0,0,"Spring"
2532,"Segment 1",1,0,0,1,0,"Summer"
2533,"Segment 3",3,0,0,1,0,"Summer"
2534,"Segment 2",2,0,0,1,0,"Summer"
2535,"Segment 3",3,0,0,0,1,"Fall"
2536,"Segment 4",4,1,0,0,0,"Winter"
2537,"Segment 1",1,0,1,0,0,"Spring"
2538,"Segment 1",1,0,0,1,0,"Summer"
2539,"Segment 1",1,0,0,1,0,"Summer"
2540,"Segment 1",1,0,0,0,1,"Fall"
2541,"Segment 1",1,0,0,1,0,"Summer"
2542,"Segment 3",3,0,1,0,0,"Spring"
2543,"Segment 2",2,1,0,0,0,"Winter"
2544,"Segment 3",3,0,1,0,0,"Spring"
2545,"Segment 3",3,0,1,0,0,"Spring"
2546,"Segment 1",1,0,1,0,0,"Spring"
2547,"Segment 2",2,0,0,1,0,"Summer"
2548,"Segment 4",4,0,0,1,0,"Summer"
2549,"Segment 4",4,1,0,0,0,"Winter"
2550,"Segment 3",3,0,0,0,1,"Fall"
2551,"Segment 2",2,0,0,0,1,"Fall"
2552,"Segment 1",1,1,0,0,0,"Winter"
2553,"Segment 2",2,0,1,0,0,"Spring"
2554,"Segment 2",2,0,0,1,0,"Summer"
2555,"Segment 4",4,0,0,1,0,"Summer"
2556,"Segment 3",3,0,0,0,1,"Fall"
2557,"Segment 3",3,0,0,0,1,"Fall"
2558,"Segment 2",2,0,1,0,0,"Spring"
2559,"Segment 2",2,0,0,0,1,"Fall"
2560,"Segment 4",4,1,0,0,0,"Winter"
2561,"Segment 2",2,0,1,0,0,"Spring"
2562,"Segment 3",3,0,1,0,0,"Spring"
2563,"Segment 4",4,0,1,0,0,"Spring"
2564,"Segment 4",4,1,0,0,0,"Winter"
2565,"Segment 3",3,1,0,0,0,"Winter"
2566,"Segment 3",3,0,0,0,1,"Fall"
2567,"Segment 3",3,0,0,0,1,"Fall"
2568,"Segment 1",1,0,1,0,0,"Spring"
2569,"Segment 4",4,1,0,0,0,"Winter"
2570,"Segment 1",1,0,1,0,0,"Spring"
2571,"Segment 1",1,0,1,0,0,"Spring"
2572,"Segment 2",2,1,0,0,0,"Winter"
2573,"Segment 2",2,0,0,0,1,"Fall"
2574,"Segment 4",4,0,0,1,0,"Summer"
2575,"Segment 1",1,0,0,1,0,"Summer"
2576,"Segment 4",4,0,0,0,1,"Fall"
2577,"Segment 1",1,1,0,0,0,"Winter"
2578,"Segment 2",2,0,0,0,1,"Fall"
2579,"Segment 2",2,0,0,0,1,"Fall"
2580,"Segment 2",2,0,0,1,0,"Summer"
2581,"Segment 2",2,0,0,1,0,"Summer"
2582,"Segment 4",4,1,0,0,0,"Winter"
2583,"Segment 3",3,0,0,0,1,"Fall"
2584,"Segment 4",4,0,0,0,1,"Fall"
2585,"Segment 3",3,0,0,1,0,"Summer"
2586,"Segment 2",2,0,0,0,1,"Fall"
2587,"Segment 1",1,1,0,0,0,"Winter"
2588,"Segment 2",2,1,0,0,0,"Winter"
2589,"Segment 2",2,0,0,1,0,"Summer"
2590,"Segment 1",1,1,0,0,0,"Winter"
2591,"Segment 4",4,0,0,1,0,"Summer"
2592,"Segment 3",3,0,1,0,0,"Spring"
2593,"Segment 1",1,0,0,1,0,"Summer"
2594,"Segment 1",1,0,0,0,1,"Fall"
2595,"Segment 4",4,0,0,0,1,"Fall"
2596,"Segment 3",3,0,0,1,0,"Summer"
2597,"Segment 4",4,0,1,0,0,"Spring"
2598,"Segment 2",2,0,0,1,0,"Summer"
2599,"Segment 4",4,0,0,0,1,"Fall"
2600,"Segment 4",4,1,0,0,0,"Winter"
2601,"Segment 3",3,0,0,0,1,"Fall"
2602,"Segment 2",2,1,0,0,0,"Winter"
2603,"Segment 2",2,0,0,0,1,"Fall"
2604,"Segment 2",2,0,1,0,0,"Spring"
2605,"Segment 3",3,0,1,0,0,"Spring"
2606,"Segment 4",4,0,1,0,0,"Spring"
2607,"Segment 4",4,0,1,0,0,"Spring"
2608,"Segment 2",2,0,1,0,0,"Spring"
2609,"Segment 4",4,0,0,0,1,"Fall"
2610,"Segment 4",4,0,0,1,0,"Summer"
2611,"Segment 4",4,0,1,0,0,"Spring"
2612,"Segment 4",4,0,0,0,1,"Fall"
2613,"Segment 2",2,1,0,0,0,"Winter"
2614,"Segment 4",4,0,0,0,1,"Fall"
2615,"Segment 1",1,0,1,0,0,"Spring"
2616,"Segment 3",3,0,0,0,1,"Fall"
2617,"Segment 2",2,0,1,0,0,"Spring"
2618,"Segment 1",1,0,1,0,0,"Spring"
2619,"Segment 4",4,0,0,0,1,"Fall"
2620,"Segment 2",2,1,0,0,0,"Winter"
2621,"Segment 3",3,1,0,0,0,"Winter"
2622,"Segment 2",2,1,0,0,0,"Winter"
2623,"Segment 4",4,0,1,0,0,"Spring"
2624,"Segment 4",4,0,0,0,1,"Fall"
2625,"Segment 3",3,0,0,1,0,"Summer"
2626,"Segment 3",3,0,0,1,0,"Summer"
2627,"Segment 2",2,0,0,0,1,"Fall"
2628,"Segment 2",2,0,0,0,1,"Fall"
2629,"Segment 1",1,0,0,1,0,"Summer"
2630,"Segment 2",2,1,0,0,0,"Winter"
2631,"Segment 1",1,0,1,0,0,"Spring"
2632,"Segment 2",2,0,0,1,0,"Summer"
2633,"Segment 1",1,0,0,0,1,"Fall"
2634,"Segment 4",4,0,0,0,1,"Fall"
2635,"Segment 3",3,0,0,1,0,"Summer"
2636,"Segment 4",4,0,1,0,0,"Spring"
2637,"Segment 1",1,1,0,0,0,"Winter"
2638,"Segment 1",1,0,1,0,0,"Spring"
2639,"Segment 1",1,0,1,0,0,"Spring"
2640,"Segment 3",3,1,0,0,0,"Winter"
2641,"Segment 1",1,0,0,1,0,"Summer"
2642,"Segment 3",3,1,0,0,0,"Winter"
2643,"Segment 4",4,0,0,1,0,"Summer"
2644,"Segment 2",2,0,1,0,0,"Spring"
2645,"Segment 3",3,0,1,0,0,"Spring"
2646,"Segment 1",1,0,1,0,0,"Spring"
2647,"Segment 1",1,0,0,1,0,"Summer"
2648,"Segment 2",2,0,0,1,0,"Summer"
2649,"Segment 4",4,0,1,0,0,"Spring"
2650,"Segment 1",1,0,0,0,1,"Fall"
2651,"Segment 1",1,0,0,1,0,"Summer"
2652,"Segment 1",1,0,0,1,0,"Summer"
2653,"Segment 3",3,0,0,1,0,"Summer"
2654,"Segment 2",2,0,0,0,1,"Fall"
2655,"Segment 1",1,0,0,0,1,"Fall"
2656,"Segment 3",3,0,0,1,0,"Summer"
2657,"Segment 4",4,1,0,0,0,"Winter"
2658,"Segment 3",3,0,0,1,0,"Summer"
2659,"Segment 2",2,0,0,1,0,"Summer"
2660,"Segment 1",1,0,0,1,0,"Summer"
2661,"Segment 1",1,0,1,0,0,"Spring"
2662,"Segment 4",4,0,0,0,1,"Fall"
2663,"Segment 3",3,0,0,1,0,"Summer"
2664,"Segment 3",3,0,0,0,1,"Fall"
2665,"Segment 3",3,1,0,0,0,"Winter"
2666,"Segment 4",4,1,0,0,0,"Winter"
2667,"Segment 4",4,1,0,0,0,"Winter"
2668,"Segment 2",2,0,0,1,0,"Summer"
2669,"Segment 4",4,0,0,1,0,"Summer"
2670,"Segment 2",2,0,1,0,0,"Spring"
2671,"Segment 1",1,0,0,0,1,"Fall"
2672,"Segment 1",1,1,0,0,0,"Winter"
2673,"Segment 2",2,0,1,0,0,"Spring"
2674,"Segment 2",2,0,0,1,0,"Summer"
2675,"Segment 3",3,0,0,0,1,"Fall"
2676,"Segment 3",3,1,0,0,0,"Winter"
2677,"Segment 3",3,0,1,0,0,"Spring"
2678,"Segment 2",2,0,1,0,0,"Spring"
2679,"Segment 3",3,0,1,0,0,"Spring"
2680,"Segment 4",4,0,1,0,0,"Spring"
2681,"Segment 2",2,0,0,0,1,"Fall"
2682,"Segment 1",1,0,0,1,0,"Summer"
2683,"Segment 4",4,1,0,0,0,"Winter"
2684,"Segment 2",2,0,0,1,0,"Summer"
2685,"Segment 1",1,0,0,1,0,"Summer"
2686,"Segment 2",2,1,0,0,0,"Winter"
2687,"Segment 4",4,1,0,0,0,"Winter"
2688,"Segment 4",4,0,0,0,1,"Fall"
2689,"Segment 3",3,0,1,0,0,"Spring"
2690,"Segment 1",1,0,0,0,1,"Fall"
2691,"Segment 1",1,0,0,1,0,"Summer"
2692,"Segment 2",2,1,0,0,0,"Winter"
2693,"Segment 4",4,0,1,0,0,"Spring"
2694,"Segment 3",3,0,0,1,0,"Summer"
2695,"Segment 2",2,0,1,0,0,"Spring"
2696,"Segment 4",4,0,0,0,1,"Fall"
2697,"Segment 2",2,0,1,0,0,"Spring"
2698,"Segment 3",3,1,0,0,0,"Winter"
2699,"Segment 2",2,0,0,1,0,"Summer"
2700,"Segment 3",3,0,0,0,1,"Fall"
2701,"Segment 3",3,1,0,0,0,"Winter"
2702,"Segment 2",2,0,0,1,0,"Summer"
2703,"Segment 2",2,0,0,0,1,"Fall"
2704,"Segment 2",2,1,0,0,0,"Winter"
2705,"Segment 2",2,0,1,0,0,"Spring"
2706,"Segment 4",4,0,1,0,0,"Spring"
2707,"Segment 3",3,0,1,0,0,"Spring"
2708,"Segment 1",1,0,0,0,1,"Fall"
2709,"Segment 4",4,0,0,1,0,"Summer"
2710,"Segment 3",3,1,0,0,0,"Winter"
2711,"Segment 4",4,0,0,1,0,"Summer"
2712,"Segment 1",1,0,1,0,0,"Spring"
2713,"Segment 4",4,0,0,0,1,"Fall"
2714,"Segment 1",1,0,0,0,1,"Fall"
2715,"Segment 2",2,1,0,0,0,"Winter"
2716,"Segment 1",1,1,0,0,0,"Winter"
