"Customer ID","Segment","Cluster","Purchase_Frequency_Num","Frequency of Purchases","Discount_Sensitivity","Discount Applied","Promo Code Used","Subscription Status","Review Rating"
393,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.3
394,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.2
395,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.8
396,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.9
397,"Segment 4",4,1,"Annually",2,1,1,"Yes",3.9
398,"Segment 3",3,1,"Annually",2,1,1,"Yes",3
399,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.6
400,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3.5
401,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.8
402,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.8
403,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3
404,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.5
405,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.8
406,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.8
407,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.6
408,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",3.1
409,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.4
410,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.3
411,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.8
412,"Segment 2",2,1,"Annually",2,1,1,"Yes",2.8
413,"Segment 3",3,52,"Weekly",2,1,1,"Yes",3.1
414,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.6
415,"Segment 3",3,52,"Weekly",2,1,1,"Yes",2.6
416,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.6
417,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",3.8
418,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.5
419,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",3
420,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.5
421,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",3.8
422,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.5
423,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.1
424,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3
425,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",4.3
426,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",3.3
427,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.7
428,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.5
429,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",2.9
430,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.1
431,"Segment 1",1,1,"Annually",2,1,1,"Yes",3.5
432,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.4
433,"Segment 4",4,52,"Weekly",2,1,1,"Yes",3.3
434,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.2
435,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",4
436,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3.6
437,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.6
438,"Segment 2",2,1,"Annually",2,1,1,"Yes",2.6
439,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",4.3
440,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3.4
441,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.5
442,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.2
443,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",3.5
444,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.6
445,"Segment 2",2,1,"Annually",2,1,1,"Yes",4.3
446,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.9
447,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.1
448,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.6
449,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.4
450,"Segment 3",3,12,"Monthly",2,1,1,"Yes",2.9
451,"Segment 3",3,12,"Monthly",2,1,1,"Yes",2.7
452,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",4.3
453,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.3
454,"Segment 2",2,52,"Weekly",2,1,1,"Yes",2.8
455,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",3.2
456,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.6
457,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4
458,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.9
459,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4
460,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.8
461,"Segment 4",4,52,"Weekly",2,1,1,"Yes",3.7
462,"Segment 1",1,52,"Weekly",2,1,1,"Yes",3.9
463,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.3
464,"Segment 3",3,52,"Weekly",2,1,1,"Yes",2.7
465,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.7
466,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",2.8
467,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.6
468,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.5
469,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",5
470,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.1
471,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.6
472,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.9
473,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",3.9
474,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",3.9
475,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",2.6
476,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.7
477,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.5
478,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.7
479,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.2
480,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.3
481,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4.8
482,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.2
483,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.5
484,"Segment 1",1,52,"Weekly",2,1,1,"Yes",3.9
485,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.7
486,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",2.6
487,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",2.8
488,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.4
489,"Segment 2",2,52,"Weekly",2,1,1,"Yes",4.6
490,"Segment 4",4,1,"Annually",2,1,1,"Yes",3.2
491,"Segment 2",2,12,"Monthly",2,1,1,"Yes",4.2
492,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",3.7
493,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.9
494,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.7
495,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.5
496,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.3
497,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.3
498,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.6
499,"Segment 4",4,12,"Monthly",2,1,1,"Yes",3.6
500,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.8
501,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.8
502,"Segment 2",2,1,"Annually",2,1,1,"Yes",2.9
503,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",2.8
504,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.2
505,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.9
506,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4.3
507,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.7
508,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",5
509,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",3.7
510,"Segment 4",4,52,"Weekly",2,1,1,"Yes",3.9
511,"Segment 1",1,1,"Annually",2,1,1,"Yes",3.9
512,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.1
513,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.3
514,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.6
515,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.3
516,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.5
517,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.8
518,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",2.7
519,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",2.9
520,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.4
521,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",3.9
522,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.5
523,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",2.5
524,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.9
525,"Segment 2",2,1,"Annually",2,1,1,"Yes",4.8
526,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3.2
527,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.9
528,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.3
529,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.2
530,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.7
531,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.2
532,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.4
533,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.1
534,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4.5
535,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.5
536,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.2
537,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.4
538,"Segment 2",2,1,"Annually",2,1,1,"Yes",3
539,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.2
540,"Segment 2",2,52,"Weekly",2,1,1,"Yes",4
541,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.1
542,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",2.8
543,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.6
544,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.3
545,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.3
546,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.5
547,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",3.4
548,"Segment 3",3,52,"Weekly",2,1,1,"Yes",2.8
549,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.6
550,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.6
551,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.3
552,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",3.1
553,"Segment 3",3,52,"Weekly",2,1,1,"Yes",3.5
554,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.2
555,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3
556,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.8
557,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",5
558,"Segment 3",3,52,"Weekly",2,1,1,"Yes",2.9
559,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.2
560,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.9
561,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.3
562,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",2.6
563,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.5
564,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.4
565,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.4
566,"Segment 2",2,52,"Weekly",2,1,1,"Yes",4.2
567,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.6
568,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3
569,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4
570,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",4.4
571,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.1
572,"Segment 4",4,52,"Weekly",2,1,1,"Yes",3.6
573,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.6
574,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.2
575,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4.8
576,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.8
577,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",5
578,"Segment 1",1,1,"Annually",2,1,1,"Yes",3.7
579,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.6
580,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.7
581,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4.1
582,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",2.7
583,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.9
584,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4
585,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.7
586,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",2.8
587,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.9
588,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.2
589,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",3
590,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.4
591,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",4.6
592,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",4.2
593,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.2
594,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",4.4
595,"Segment 3",3,12,"Monthly",2,1,1,"Yes",2.5
596,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",3.6
597,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.5
598,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.4
599,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.2
600,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",4.2
601,"Segment 1",1,12,"Monthly",2,1,1,"Yes",5
602,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.7
603,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.2
604,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.4
605,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.4
606,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.2
607,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.5
608,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.8
609,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.3
610,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.6
611,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",2.5
612,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.7
613,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",4.6
614,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",2.6
615,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4
616,"Segment 4",4,1,"Annually",2,1,1,"Yes",2.6
617,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.6
618,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",2.6
619,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4
620,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.6
621,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.7
622,"Segment 2",2,52,"Weekly",2,1,1,"Yes",4.4
623,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4
624,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.7
625,"Segment 4",4,1,"Annually",2,1,1,"Yes",3.4
626,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4
627,"Segment 1",1,1,"Annually",2,1,1,"Yes",3.9
628,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.1
629,"Segment 4",4,12,"Monthly",2,1,1,"Yes",3.7
630,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.7
631,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.3
632,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.1
633,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",3.9
634,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",2.9
635,"Segment 1",1,52,"Weekly",2,1,1,"Yes",3.9
636,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.3
637,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",2.8
638,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",3.4
639,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.7
640,"Segment 2",2,1,"Annually",2,1,1,"Yes",4
641,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.4
642,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.9
643,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",2.8
644,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.2
645,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4.3
646,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",4.2
647,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.9
648,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.7
649,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.1
650,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.2
651,"Segment 1",1,1,"Annually",2,1,1,"Yes",3.9
652,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",2.9
653,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.1
654,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.6
655,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.4
656,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.1
657,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.9
658,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.3
659,"Segment 2",2,52,"Weekly",2,1,1,"Yes",4.9
660,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.6
661,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",5
662,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.1
663,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.8
664,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.7
665,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4.4
666,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.9
667,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.1
668,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",2.6
669,"Segment 3",3,12,"Monthly",2,1,1,"Yes",2.9
670,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",3.3
671,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",4.8
672,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.7
673,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.3
674,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.2
675,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.7
676,"Segment 4",4,1,"Annually",2,1,1,"Yes",2.6
677,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.9
678,"Segment 2",2,1,"Annually",2,1,1,"Yes",2.7
679,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.3
680,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.4
681,"Segment 2",2,1,"Annually",2,1,1,"Yes",4.2
682,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",3.8
683,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4
684,"Segment 3",3,12,"Monthly",2,1,1,"Yes",2.7
685,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.7
686,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",3.5
687,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3
688,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",3.3
689,"Segment 1",1,12,"Monthly",2,1,1,"Yes",4.7
690,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.7
691,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.8
692,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",2.9
693,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4
694,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.1
695,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.5
696,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.7
697,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.8
698,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",4.6
699,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.8
700,"Segment 2",2,52,"Weekly",2,1,1,"Yes",2.6
701,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.1
702,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",3.3
703,"Segment 3",3,52,"Weekly",2,1,1,"Yes",3.4
704,"Segment 4",4,52,"Weekly",2,1,1,"Yes",3
705,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.2
706,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",4.5
707,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.8
708,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.7
709,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3.4
710,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.6
711,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.1
712,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.5
713,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",3.8
714,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.6
715,"Segment 1",1,26,"Fortnightly",2,1,1,"Yes",4.4
716,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",2.6
717,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",3.6
718,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.2
719,"Segment 1",1,1,"Annually",2,1,1,"Yes",4.6
720,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.3
721,"Segment 3",3,52,"Weekly",2,1,1,"Yes",3.4
722,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.4
723,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",4.3
724,"Segment 3",3,12,"Monthly",2,1,1,"Yes",3.5
725,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.7
726,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.1
727,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.6
728,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.8
729,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.7
730,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.2
731,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.9
732,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.5
733,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.8
734,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",2.7
735,"Segment 2",2,NA,"Every 3 Months",2,1,1,"Yes",3.1
736,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.6
737,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",2.9
738,"Segment 2",2,1,"Annually",2,1,1,"Yes",3.6
739,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.5
740,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"Yes",3.5
741,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",2.8
742,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",4.7
743,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.1
744,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.9
745,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"Yes",4.1
746,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.7
747,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.5
748,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4.4
749,"Segment 1",1,4,"Quarterly",2,1,1,"Yes",3.9
750,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",3.7
751,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.4
752,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.8
753,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.2
754,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.4
755,"Segment 3",3,4,"Quarterly",2,1,1,"Yes",2.9
756,"Segment 2",2,52,"Weekly",2,1,1,"Yes",3.3
757,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.8
758,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.8
759,"Segment 4",4,NA,"Every 3 Months",2,1,1,"Yes",4.6
760,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",2.6
761,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.4
762,"Segment 4",4,52,"Weekly",2,1,1,"Yes",4.2
763,"Segment 2",2,26,"Fortnightly",2,1,1,"Yes",3.9
764,"Segment 2",2,12,"Monthly",2,1,1,"Yes",2.9
765,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",4.2
766,"Segment 4",4,4,"Quarterly",2,1,1,"Yes",3
767,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3.6
768,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.5
769,"Segment 4",4,52,"Weekly",2,1,1,"Yes",2.6
770,"Segment 4",4,12,"Monthly",2,1,1,"Yes",4.3
771,"Segment 3",3,1,"Annually",2,1,1,"Yes",3.3
772,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",2.6
773,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"Yes",3.6
774,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"Yes",2.6
775,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.5
776,"Segment 2",2,12,"Monthly",2,1,1,"Yes",3
777,"Segment 1",1,NA,"Every 3 Months",2,1,1,"Yes",5
778,"Segment 2",2,52,"Weekly",2,1,1,"Yes",2.5
779,"Segment 3",3,1,"Annually",2,1,1,"Yes",2.9
780,"Segment 4",4,1,"Annually",2,1,1,"Yes",4.6
781,"Segment 2",2,4,"Quarterly",2,1,1,"Yes",3.6
782,"Segment 3",3,26,"Fortnightly",2,1,1,"Yes",3
783,"Segment 1",1,52,"Weekly",2,1,1,"Yes",4.5
784,"Segment 4",4,26,"Fortnightly",2,1,1,"Yes",4.5
785,"Segment 3",3,NA,"Every 3 Months",2,1,1,"Yes",3.2
